datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day,hour
2023-01-26 16:00:00,305.9571,12.3619,75.3157,0.0,100482.954,12470.2331,0.1109,3,16,0,Winter,2023,1,4,188.8443,257.89,284.0853,16
2023-01-26 17:00:00,258.1462,18.9352,77.5822,0.0,99520.8655,12781.1093,0.1067,3,17,0,Winter,2023,1,4,305.9571,243.2083,284.2008,17
2023-01-26 18:00:00,305.2391,15.6921,82.8193,0.0,99321.2985,12825.2064,0.1128,3,18,0,Winter,2023,1,4,258.1462,302.7872,284.493,18
2023-01-26 19:00:00,264.8818,16.8059,82.9329,0.0,100732.2664,12266.4211,0.1128,3,19,0,Winter,2023,1,4,305.2391,262.8701,284.299,19
2023-01-26 20:00:00,341.5222,16.4872,83.1145,0.0,100589.5342,13121.0795,0.1053,3,20,0,Winter,2023,1,4,264.8818,281.036,284.5282,20
2023-01-26 21:00:00,288.4235,14.3568,76.13,0.0,100856.9291,12466.5818,0.0985,3,21,0,Winter,2023,1,4,341.5222,320.365,284.2996,21
2023-01-26 22:00:00,308.0504,13.9735,75.1233,0.0,99960.202,12559.2348,0.113,3,22,0,Winter,2023,1,4,288.4235,346.8373,284.3832,22
2023-01-26 23:00:00,322.1243,14.481,80.7485,0.0,100627.1569,11902.3263,0.1119,3,23,0,Winter,2023,1,4,308.0504,318.6555,284.1733,23
2023-01-27 00:00:00,324.7634,15.2771,83.6808,0.0,98722.8682,12649.8912,0.1122,4,0,0,Winter,2023,1,4,322.1243,324.0109,284.0827,0
2023-01-27 01:00:00,326.3967,17.4567,79.8475,58.0051,100270.6104,12017.3999,0.1166,4,1,0,Winter,2023,1,4,324.7634,386.6429,284.0388,1
2023-01-27 02:00:00,332.2265,15.132,87.239,112.0573,100516.5132,12419.444,0.1144,4,2,0,Winter,2023,1,4,326.3967,347.3896,284.1026,2
2023-01-27 03:00:00,299.9679,20.2164,79.9973,158.473,99655.8541,12337.6517,0.1165,4,3,0,Winter,2023,1,4,332.2265,330.9912,284.117,3
2023-01-27 04:00:00,316.9824,18.7777,79.828,194.089,100527.9169,12541.4541,0.1139,4,4,0,Winter,2023,1,4,299.9679,339.8391,284.2639,4
2023-01-27 05:00:00,331.4934,18.3402,83.1844,216.4781,99910.1054,12484.0945,0.1107,4,5,0,Winter,2023,1,4,316.9824,309.1435,284.2603,5
2023-01-27 06:00:00,261.1013,16.4841,85.9277,224.1147,99960.1497,12565.6173,0.1039,4,6,0,Winter,2023,1,4,331.4934,262.3646,284.1197,6
2023-01-27 07:00:00,272.8755,19.752,73.0853,216.4781,99870.7002,12697.4158,0.1177,4,7,0,Winter,2023,1,4,261.1013,248.7949,284.1339,7
2023-01-27 08:00:00,277.8481,16.2874,74.2415,194.089,100790.6589,12247.436,0.109,4,8,0,Winter,2023,1,4,272.8755,255.7042,284.1579,8
2023-01-27 09:00:00,215.1981,16.6609,78.2653,158.473,99772.818,12407.3482,0.107,4,9,0,Winter,2023,1,4,277.8481,242.3138,284.0358,9
2023-01-27 10:00:00,210.6275,17.0634,95.6263,112.0573,99711.6677,12279.1422,0.1132,4,10,0,Winter,2023,1,4,215.1981,281.7232,283.7992,10
2023-01-27 11:00:00,247.9257,18.1271,78.5242,58.0051,99571.3851,12264.0879,0.1008,4,11,0,Winter,2023,1,4,210.6275,231.7815,283.8631,11
2023-01-27 12:00:00,228.3981,17.9973,79.2227,0.0,99815.7121,12834.7673,0.1063,4,12,0,Winter,2023,1,4,247.9257,271.71,283.8691,12
2023-01-27 13:00:00,239.1009,15.7732,82.9233,0.0,100097.5016,12194.4447,0.1069,4,13,0,Winter,2023,1,4,228.3981,241.1108,283.941,13
2023-01-27 14:00:00,247.3986,15.6575,84.7162,0.0,100319.2945,12283.8107,0.1067,4,14,0,Winter,2023,1,4,239.1009,255.7405,283.9161,14
2023-01-27 15:00:00,215.9992,18.0032,80.6805,0.0,99623.3545,12887.0817,0.1197,4,15,0,Winter,2023,1,4,247.3986,188.8443,283.673,15
2023-01-27 16:00:00,293.2273,18.1539,85.6533,0.0,100186.452,12422.8622,0.1096,4,16,0,Winter,2023,1,4,215.9992,305.9571,283.9764,16
2023-01-27 17:00:00,270.7533,15.9367,73.8617,0.0,100305.9854,12435.3396,0.1068,4,17,0,Winter,2023,1,4,293.2273,258.1462,283.9111,17
2023-01-27 18:00:00,282.5784,13.5491,76.0011,0.0,99533.6123,12528.3338,0.1098,4,18,0,Winter,2023,1,4,270.7533,305.2391,284.0466,18
2023-01-27 19:00:00,291.5855,16.3088,85.644,0.0,100031.5683,12207.2423,0.1143,4,19,0,Winter,2023,1,4,282.5784,264.8818,284.0925,19
2023-01-27 20:00:00,321.1023,17.9705,79.8863,0.0,99957.5758,12263.8154,0.1005,4,20,0,Winter,2023,1,4,291.5855,341.5222,284.1149,20
2023-01-27 21:00:00,338.5705,20.3343,73.5193,0.0,100036.9248,12324.9058,0.1106,4,21,0,Winter,2023,1,4,321.1023,288.4235,284.2107,21
2023-01-27 22:00:00,270.0461,14.3275,73.2189,0.0,99735.0052,12656.6737,0.1077,4,22,0,Winter,2023,1,4,338.5705,308.0504,284.0222,22
2023-01-27 23:00:00,349.5404,15.8703,75.7769,0.0,99932.2501,12582.5427,0.1113,4,23,0,Winter,2023,1,4,270.0461,322.1243,284.0994,23
2023-01-28 00:00:00,308.7052,16.1744,79.8924,0.0,100015.5354,12337.501,0.1043,5,0,1,Winter,2023,1,4,349.5404,324.7634,283.9629,0
2023-01-28 01:00:00,322.8352,19.6649,82.2187,59.9878,100932.024,12436.8482,0.1091,5,1,1,Winter,2023,1,4,308.7052,326.3967,283.773,1
2023-01-28 02:00:00,306.6965,16.8834,78.2365,115.8876,100022.3696,12619.438,0.1093,5,2,1,Winter,2023,1,4,322.8352,332.2265,283.6103,2
2023-01-28 03:00:00,307.2117,15.1386,81.8068,163.8898,100669.2071,11986.5792,0.1036,5,3,1,Winter,2023,1,4,306.6965,299.9679,283.6757,3
2023-01-28 04:00:00,303.5094,18.0706,77.6965,200.7232,100707.0555,12523.9999,0.1193,5,4,1,Winter,2023,1,4,307.2117,316.9824,283.6259,4
2023-01-28 05:00:00,290.6203,16.144,86.0014,223.8776,99340.5156,12615.1408,0.1121,5,5,1,Winter,2023,1,4,303.5094,331.4934,283.6729,5
2023-01-28 06:00:00,246.1185,14.5045,92.641,231.7751,99854.4054,12279.8635,0.1146,5,6,1,Winter,2023,1,4,290.6203,261.1013,283.4419,6
2023-01-28 07:00:00,271.3916,15.1677,77.9187,223.8776,100708.0867,12593.5754,0.1082,5,7,1,Winter,2023,1,4,246.1185,272.8755,283.4088,7
2023-01-28 08:00:00,269.6978,20.4213,82.2815,200.7232,100090.5542,12466.5504,0.1111,5,8,1,Winter,2023,1,4,271.3916,277.8481,283.396,8
2023-01-28 09:00:00,247.0367,17.7217,81.8739,163.8898,99941.8081,12825.6897,0.104,5,9,1,Winter,2023,1,4,269.6978,215.1981,283.5207,9
2023-01-28 10:00:00,229.4869,17.1688,80.5753,115.8876,100375.015,12358.9377,0.1068,5,10,1,Winter,2023,1,4,247.0367,210.6275,283.5373,10
2023-01-28 11:00:00,216.0042,16.4535,83.1481,59.9878,100533.7626,12581.7289,0.1055,5,11,1,Winter,2023,1,4,229.4869,247.9257,283.4121,11
2023-01-28 12:00:00,180.0568,17.5376,82.2759,0.0,99985.3144,12169.5557,0.1115,5,12,1,Winter,2023,1,4,216.0042,228.3981,283.1435,12
2023-01-28 13:00:00,247.0444,17.5137,77.5265,0.0,99860.8729,12478.5903,0.1185,5,13,1,Winter,2023,1,4,180.0568,239.1009,283.2712,13
2023-01-28 14:00:00,244.701,17.5376,86.4645,0.0,98818.2153,12626.6096,0.1145,5,14,1,Winter,2023,1,4,247.0444,247.3986,283.4225,14
2023-01-28 15:00:00,240.4903,17.1829,80.8901,0.0,100023.5267,12358.4693,0.1191,5,15,1,Winter,2023,1,4,244.701,215.9992,283.3317,15
2023-01-28 16:00:00,227.2321,18.6909,77.9578,0.0,99809.4221,12687.4692,0.114,5,16,1,Winter,2023,1,4,240.4903,293.2273,283.2275,16
2023-01-28 17:00:00,263.7893,16.9995,92.0978,0.0,99496.7363,12647.5892,0.1121,5,17,1,Winter,2023,1,4,227.2321,270.7533,283.2416,17
2023-01-28 18:00:00,272.0924,14.9974,79.3007,0.0,99897.3324,12492.3148,0.1054,5,18,1,Winter,2023,1,4,263.7893,282.5784,283.1598,18
2023-01-28 19:00:00,323.1356,15.7284,81.1565,0.0,99791.2941,12409.2969,0.1116,5,19,1,Winter,2023,1,4,272.0924,291.5855,283.606,19
2023-01-28 20:00:00,329.6203,12.9952,80.759,0.0,100084.5825,11846.7548,0.1076,5,20,1,Winter,2023,1,4,323.1356,321.1023,283.9404,20
2023-01-28 21:00:00,306.0397,21.0069,79.2323,0.0,99860.4985,12333.8254,0.1142,5,21,1,Winter,2023,1,4,329.6203,338.5705,283.6749,21
2023-01-28 22:00:00,342.6307,18.6788,82.1251,0.0,100223.4987,12683.7118,0.1032,5,22,1,Winter,2023,1,4,306.0397,270.0461,283.9475,22
2023-01-28 23:00:00,310.9097,15.2931,75.6568,0.0,100086.9528,12408.8701,0.1095,5,23,1,Winter,2023,1,4,342.6307,349.5404,283.7206,23
2023-01-29 00:00:00,358.7976,16.6173,82.9059,0.0,100636.7747,12569.1104,0.1101,6,0,1,Winter,2023,1,4,310.9097,308.7052,283.7729,0
2023-01-29 01:00:00,338.5374,15.9073,71.1314,61.9527,99732.8511,12385.9343,0.1189,6,1,1,Winter,2023,1,4,358.7976,322.8352,283.801,1
2023-01-29 02:00:00,372.9366,20.2661,73.4328,119.6835,100889.9245,12193.3601,0.1049,6,2,1,Winter,2023,1,4,338.5374,306.6965,283.8935,2
2023-01-29 03:00:00,301.7352,14.3413,89.0518,169.258,100533.6206,12628.3082,0.1158,6,3,1,Winter,2023,1,4,372.9366,307.2117,283.7093,3
2023-01-29 04:00:00,336.5156,17.41,73.6423,207.2978,100743.3721,12233.069,0.1141,6,4,1,Winter,2023,1,4,301.7352,303.5094,283.8349,4
2023-01-29 05:00:00,329.6388,16.964,70.1234,231.2107,100126.384,12426.2831,0.1087,6,5,1,Winter,2023,1,4,336.5156,290.6203,283.9949,5
2023-01-29 06:00:00,277.9304,18.8347,73.7661,239.3669,99859.3418,12551.6057,0.112,6,6,1,Winter,2023,1,4,329.6388,246.1185,283.8483,6
2023-01-29 07:00:00,241.4933,16.973,88.6235,231.2107,99731.0262,12343.0841,0.1088,6,7,1,Winter,2023,1,4,277.9304,271.3916,283.628,7
2023-01-29 08:00:00,275.5461,13.6646,70.9639,207.2978,100876.1949,12792.8065,0.1101,6,8,1,Winter,2023,1,4,241.4933,269.6978,283.649,8
2023-01-29 09:00:00,230.5601,16.6788,75.1441,169.258,100548.3307,12873.1953,0.1138,6,9,1,Winter,2023,1,4,275.5461,247.0367,283.3432,9
2023-01-29 10:00:00,235.4432,15.2367,72.6322,119.6835,99495.9418,12316.8224,0.1227,6,10,1,Winter,2023,1,4,230.5601,229.4869,283.1684,10
2023-01-29 11:00:00,220.4216,17.3402,78.5525,61.9527,100488.8077,12324.6737,0.1148,6,11,1,Winter,2023,1,4,235.4432,216.0042,283.1288,11
2023-01-29 12:00:00,274.7316,20.0494,77.7431,0.0,99587.32,12391.0336,0.1112,6,12,1,Winter,2023,1,4,220.4216,180.0568,283.475,12
2023-01-29 13:00:00,236.2356,13.7022,77.5194,0.0,100162.1454,12709.3435,0.1171,6,13,1,Winter,2023,1,4,274.7316,247.0444,283.4754,13
2023-01-29 14:00:00,244.5982,15.5806,89.2038,0.0,100412.9663,12575.9206,0.1029,6,14,1,Winter,2023,1,4,236.2356,244.701,283.2394,14
2023-01-29 15:00:00,250.4494,16.0756,73.9278,0.0,100728.9881,12628.9323,0.108,6,15,1,Winter,2023,1,4,244.5982,240.4903,283.3943,15
2023-01-29 16:00:00,243.9822,16.4177,79.4122,0.0,100118.7722,12741.799,0.1103,6,16,1,Winter,2023,1,4,250.4494,227.2321,283.3117,16
2023-01-29 17:00:00,283.7353,18.6613,81.6162,0.0,99933.002,12297.622,0.1048,6,17,1,Winter,2023,1,4,243.9822,263.7893,283.3944,17
2023-01-29 18:00:00,304.3349,16.8339,75.0221,0.0,100022.0661,12579.2818,0.1073,6,18,1,Winter,2023,1,4,283.7353,272.0924,283.6283,18
2023-01-29 19:00:00,284.6973,18.0126,82.3561,0.0,100533.4232,12488.9971,0.1017,6,19,1,Winter,2023,1,4,304.3349,323.1356,283.5357,19
2023-01-29 20:00:00,311.3129,15.9295,77.9241,0.0,100394.1908,12564.7529,0.1036,6,20,1,Winter,2023,1,4,284.6973,329.6203,283.623,20
2023-01-29 21:00:00,340.5738,17.6409,81.7947,0.0,99991.8331,12708.5625,0.1088,6,21,1,Winter,2023,1,4,311.3129,306.0397,283.7689,21
2023-01-29 22:00:00,305.2794,18.7366,79.3832,0.0,99068.3251,12448.3927,0.1053,6,22,1,Winter,2023,1,4,340.5738,342.6307,283.6655,22
2023-01-29 23:00:00,331.8977,15.7164,69.6705,0.0,98782.7629,12339.3842,0.1121,6,23,1,Winter,2023,1,4,305.2794,310.9097,283.655,23
2023-01-30 00:00:00,349.9549,18.9693,86.4862,0.0,100112.668,12283.5553,0.1113,0,0,0,Winter,2023,1,5,331.8977,358.7976,283.8469,0
2023-01-30 01:00:00,309.5226,17.5114,90.308,63.8993,99409.3752,12844.6125,0.1118,0,1,0,Winter,2023,1,5,349.9549,338.5374,283.7684,1
2023-01-30 02:00:00,331.8482,19.4976,79.0719,123.4439,99735.578,12485.3708,0.1075,0,2,0,Winter,2023,1,5,309.5226,372.9366,283.7987,2
2023-01-30 03:00:00,310.4372,17.0038,75.4659,174.576,99886.5289,12220.2056,0.1154,0,3,0,Winter,2023,1,5,331.8482,301.7352,283.7346,3
2023-01-30 04:00:00,293.6182,18.1691,87.4857,213.8111,101038.2427,12770.3738,0.1125,0,4,0,Winter,2023,1,5,310.4372,336.5156,283.6433,4
2023-01-30 05:00:00,280.7955,17.3254,89.4076,238.4753,100061.1863,12151.7892,0.1111,0,5,0,Winter,2023,1,5,293.6182,329.6388,283.4652,5
2023-01-30 06:00:00,258.0149,17.2142,79.1117,246.8878,100359.9884,12183.7923,0.1112,0,6,0,Winter,2023,1,5,280.7955,277.9304,283.4246,6
2023-01-30 07:00:00,227.8352,17.9245,78.8623,238.4753,100252.2737,12430.5777,0.109,0,7,0,Winter,2023,1,5,258.0149,241.4933,283.1955,7
2023-01-30 08:00:00,241.16,18.4802,79.5561,213.8111,98789.0562,12384.4075,0.1166,0,8,0,Winter,2023,1,5,227.8352,275.5461,283.1918,8
2023-01-30 09:00:00,258.7979,14.9075,71.5829,174.576,99800.2545,12556.162,0.1157,0,9,0,Winter,2023,1,5,241.16,230.5601,283.3929,9
2023-01-30 10:00:00,223.6088,20.2739,78.5,123.4439,99389.9849,12108.5025,0.1082,0,10,0,Winter,2023,1,5,258.7979,235.4432,283.2426,10
2023-01-30 11:00:00,222.9073,13.6873,88.5304,63.8993,100863.6015,12558.9903,0.1108,0,11,0,Winter,2023,1,5,223.6088,220.4216,283.1431,11
2023-01-30 12:00:00,206.6841,16.037,79.1122,0.0,99090.3428,12749.4572,0.108,0,12,0,Winter,2023,1,5,222.9073,274.7316,283.0391,12
2023-01-30 13:00:00,240.6073,17.2181,74.7555,0.0,99789.588,12297.3929,0.1223,0,13,0,Winter,2023,1,5,206.6841,236.2356,283.1236,13
2023-01-30 14:00:00,275.7782,18.2313,82.4391,0.0,99869.6363,12418.1024,0.1087,0,14,0,Winter,2023,1,5,240.6073,244.5982,283.477,14
2023-01-30 15:00:00,263.1775,20.559,76.6197,0.0,99507.0801,12333.4651,0.116,0,15,0,Winter,2023,1,5,275.7782,250.4494,283.455,15
2023-01-30 16:00:00,252.7264,13.6901,79.6234,0.0,100050.712,12557.8521,0.1234,0,16,0,Winter,2023,1,5,263.1775,243.9822,283.4239,16
2023-01-30 17:00:00,281.3434,16.3912,73.6114,0.0,99978.861,12278.6828,0.1116,0,17,0,Winter,2023,1,5,252.7264,283.7353,283.6615,17
2023-01-30 18:00:00,307.7238,13.153,74.7725,0.0,100081.5228,12253.6163,0.1013,0,18,0,Winter,2023,1,5,281.3434,304.3349,283.7933,18
2023-01-30 19:00:00,316.5953,17.4699,83.644,0.0,100251.2457,12463.5543,0.1176,0,19,0,Winter,2023,1,5,307.7238,284.6973,284.0088,19
2023-01-30 20:00:00,332.311,17.95,80.535,0.0,100118.4094,12561.1819,0.1074,0,20,0,Winter,2023,1,5,316.5953,311.3129,284.2228,20
2023-01-30 21:00:00,327.6435,20.5882,76.0754,0.0,100190.2381,12523.8733,0.1066,0,21,0,Winter,2023,1,5,332.311,340.5738,284.1262,21
2023-01-30 22:00:00,363.6125,17.6479,80.5533,0.0,100556.1058,12405.8563,0.1189,0,22,0,Winter,2023,1,5,327.6435,305.2794,284.3494,22
2023-01-30 23:00:00,327.8576,19.4947,76.9199,0.0,99175.1676,12627.4414,0.1035,0,23,0,Winter,2023,1,5,363.6125,331.8977,284.131,23
2023-01-31 00:00:00,365.4923,18.7977,76.0605,0.0,100349.9832,12554.744,0.1172,1,0,0,Winter,2023,1,5,327.8576,349.9549,283.9517,0
2023-01-31 01:00:00,345.118,16.7596,85.7995,65.8269,99477.1488,12274.8319,0.1089,1,1,0,Winter,2023,1,5,365.4923,309.5226,283.8613,1
2023-01-31 02:00:00,312.4947,14.8121,83.8937,127.1677,99678.8005,11973.499,0.1007,1,2,0,Winter,2023,1,5,345.118,331.8482,283.8904,2
2023-01-31 03:00:00,285.8914,18.1801,79.8729,179.8423,100060.5428,12612.9961,0.1144,1,3,0,Winter,2023,1,5,312.4947,310.4372,283.5198,3
2023-01-31 04:00:00,312.1835,14.6459,80.701,220.261,100205.6605,12457.3557,0.0987,1,4,0,Winter,2023,1,5,285.8914,293.6182,283.626,4
2023-01-31 05:00:00,266.6721,20.2205,79.9373,245.6692,100264.527,12286.6813,0.1098,1,5,0,Winter,2023,1,5,312.1835,280.7955,283.3918,5
2023-01-31 06:00:00,288.2487,17.3059,82.4143,254.3355,99527.4391,12833.7435,0.1018,1,6,0,Winter,2023,1,5,266.6721,258.0149,283.2602,6
2023-01-31 07:00:00,254.8091,20.0204,75.9818,245.6692,100815.5969,12831.6451,0.1084,1,7,0,Winter,2023,1,5,288.2487,227.8352,283.3028,7
2023-01-31 08:00:00,274.0742,16.6696,84.2918,220.261,99791.0738,12763.3829,0.1135,1,8,0,Winter,2023,1,5,254.8091,241.16,283.3805,8
2023-01-31 09:00:00,222.589,18.1678,81.7471,179.8423,99640.2964,12553.9084,0.1121,1,9,0,Winter,2023,1,5,274.0742,258.7979,283.2125,9
2023-01-31 10:00:00,280.3537,18.0488,78.664,127.1677,99364.0321,11875.7993,0.111,1,10,0,Winter,2023,1,5,222.589,223.6088,283.541,10
2023-01-31 11:00:00,242.6141,17.54,77.5404,65.8269,99314.7434,12743.7243,0.115,1,11,0,Winter,2023,1,5,280.3537,222.9073,283.7934,11
2023-01-31 12:00:00,198.6565,16.7647,84.1849,0.0,99300.1004,12324.5601,0.11,1,12,0,Winter,2023,1,5,242.6141,206.6841,283.5091,12
2023-01-31 13:00:00,252.5718,18.415,79.2269,0.0,100157.1792,12396.8392,0.1089,1,13,0,Winter,2023,1,5,198.6565,240.6073,283.7767,13
2023-01-31 14:00:00,209.458,15.7777,76.4848,0.0,100302.0895,12688.5148,0.1114,1,14,0,Winter,2023,1,5,252.5718,275.7782,283.5256,14
2023-01-31 15:00:00,260.5474,15.2112,78.0564,0.0,99567.8975,12915.0337,0.1067,1,15,0,Winter,2023,1,5,209.458,263.1775,283.6187,15
2023-01-31 16:00:00,243.5332,20.1157,83.8253,0.0,99429.0606,12816.8869,0.1143,1,16,0,Winter,2023,1,5,260.5474,252.7264,283.3578,16
2023-01-31 17:00:00,320.3194,19.0844,71.9265,0.0,99894.1772,12543.2029,0.1104,1,17,0,Winter,2023,1,5,243.5332,281.3434,283.7915,17
2023-01-31 18:00:00,284.008,17.7618,78.2022,0.0,100048.6432,12656.4617,0.1136,1,18,0,Winter,2023,1,5,320.3194,307.7238,283.7982,18
2023-01-31 19:00:00,254.6272,20.9603,85.3322,0.0,100131.4887,12287.526,0.1091,1,19,0,Winter,2023,1,5,284.008,316.5953,283.3042,19
2023-01-31 20:00:00,306.1288,17.0945,79.1382,0.0,99517.8567,12184.1524,0.1125,1,20,0,Winter,2023,1,5,254.6272,332.311,283.3943,20
2023-01-31 21:00:00,301.2007,20.2755,81.3434,0.0,99916.4019,12724.6655,0.1133,1,21,0,Winter,2023,1,5,306.1288,327.6435,283.1034,21
2023-01-31 22:00:00,355.745,17.9812,85.4131,0.0,100783.5888,12573.1888,0.0999,1,22,0,Winter,2023,1,5,301.2007,363.6125,283.3684,22
2023-01-31 23:00:00,337.0794,15.5806,84.4409,0.0,99402.6179,12219.0077,0.1027,1,23,0,Winter,2023,1,5,355.745,327.8576,283.3832,23
2023-02-01 00:00:00,328.8813,21.5473,77.7937,0.0,99985.4358,12513.816,0.1145,2,0,0,Winter,2023,2,5,337.0794,365.4923,283.4543,0
2023-02-01 01:00:00,342.7742,19.8327,79.3421,67.735,100249.9905,12646.8052,0.1167,2,1,0,Winter,2023,2,5,328.8813,345.118,283.4495,1
2023-02-01 02:00:00,344.0055,17.6092,84.5179,130.8539,99516.0614,12704.7726,0.1237,2,2,0,Winter,2023,2,5,342.7742,312.4947,283.6928,2
2023-02-01 03:00:00,335.3944,19.3056,84.6914,185.0554,100305.6572,12649.0497,0.1196,2,3,0,Winter,2023,2,5,344.0055,285.8914,283.8568,3
2023-02-01 04:00:00,264.9067,17.0438,79.5538,226.6456,99330.3823,12450.7794,0.1199,2,4,0,Winter,2023,2,5,335.3944,312.1835,283.6512,4
2023-02-01 05:00:00,326.0688,19.5095,79.7263,252.7903,100317.2587,12353.7492,0.125,2,5,0,Winter,2023,2,5,264.9067,266.6721,283.9131,5
2023-02-01 06:00:00,245.6196,13.0691,81.3325,261.7078,100021.6783,12546.8397,0.1242,2,6,0,Winter,2023,2,5,326.0688,288.2487,283.5015,6
2023-02-01 07:00:00,290.6948,15.8116,86.8285,252.7903,99290.2896,12683.8438,0.1123,2,7,0,Winter,2023,2,5,245.6196,254.8091,283.6986,7
2023-02-01 08:00:00,247.3143,19.8098,85.3319,226.6456,100343.8328,12704.4653,0.1235,2,8,0,Winter,2023,2,5,290.6948,274.0742,283.6132,8
2023-02-01 09:00:00,241.4522,17.3519,83.461,185.0554,99552.0698,12839.4806,0.1178,2,9,0,Winter,2023,2,5,247.3143,222.589,283.3607,9
2023-02-01 10:00:00,237.7319,18.2663,74.6007,130.8539,99923.3446,12530.4165,0.1147,2,10,0,Winter,2023,2,5,241.4522,280.3537,283.3108,10
2023-02-01 11:00:00,237.7015,15.1577,78.6199,67.735,100315.0834,12301.3592,0.1159,2,11,0,Winter,2023,2,5,237.7319,242.6141,283.6137,11
2023-02-01 12:00:00,262.3774,21.547,78.8826,0.0,99517.7782,12740.7153,0.1142,2,12,0,Winter,2023,2,5,237.7015,198.6565,283.5392,12
2023-02-01 13:00:00,261.6741,20.2323,87.0865,0.0,99735.8563,12540.0102,0.118,2,13,0,Winter,2023,2,5,262.3774,252.5718,283.5657,13
2023-02-01 14:00:00,245.5739,17.4499,78.7997,0.0,100563.0796,12266.8757,0.1169,2,14,0,Winter,2023,2,5,261.6741,209.458,283.4351,14
2023-02-01 15:00:00,263.9604,17.0418,86.2612,0.0,98965.0964,12648.1593,0.1235,2,15,0,Winter,2023,2,5,245.5739,260.5474,283.3652,15
2023-02-01 16:00:00,257.2577,19.9104,77.1405,0.0,100709.3366,12805.7904,0.127,2,16,0,Winter,2023,2,5,263.9604,243.5332,283.3614,16
2023-02-01 17:00:00,267.6818,21.8162,77.5396,0.0,99267.8728,12600.021,0.1153,2,17,0,Winter,2023,2,5,257.2577,320.3194,283.5071,17
2023-02-01 18:00:00,302.4497,19.7588,82.4013,0.0,99650.3648,12808.2306,0.1108,2,18,0,Winter,2023,2,5,267.6818,284.008,283.5051,18
2023-02-01 19:00:00,318.4856,22.1948,87.8348,0.0,100141.2062,12426.5124,0.1207,2,19,0,Winter,2023,2,5,302.4497,254.6272,283.8362,19
2023-02-01 20:00:00,297.5017,16.0065,78.9351,0.0,100301.5699,12377.9076,0.122,2,20,0,Winter,2023,2,5,318.4856,306.1288,283.9342,20
2023-02-01 21:00:00,355.9025,16.2125,67.1802,0.0,100148.995,12694.3203,0.1192,2,21,0,Winter,2023,2,5,297.5017,301.2007,284.1457,21
2023-02-01 22:00:00,355.8276,15.4734,72.1731,0.0,100023.6327,12452.865,0.1096,2,22,0,Winter,2023,2,5,355.9025,355.745,284.1992,22
2023-02-01 23:00:00,297.8737,18.7348,81.4838,0.0,99781.9775,12764.4564,0.1134,2,23,0,Winter,2023,2,5,355.8276,337.0794,284.0755,23
2023-02-02 00:00:00,320.5431,18.4213,72.6259,0.0,100780.6454,12572.1584,0.1181,3,0,0,Winter,2023,2,5,297.8737,328.8813,284.0549,0
2023-02-02 01:00:00,321.7752,17.7662,75.6721,69.623,100386.4782,12781.7469,0.1142,3,1,0,Winter,2023,2,5,320.5431,342.7742,283.6688,1
2023-02-02 02:00:00,321.8046,19.6886,80.0616,134.5013,100587.8024,12664.2591,0.1123,3,2,0,Winter,2023,2,5,321.7752,344.0055,283.5165,2
2023-02-02 03:00:00,303.5504,20.5347,67.7531,190.2136,99789.3214,12357.9942,0.128,3,3,0,Winter,2023,2,5,321.8046,335.3944,283.3531,3
2023-02-02 04:00:00,305.9248,15.0188,78.1013,232.9631,98835.894,12139.7015,0.1123,3,4,0,Winter,2023,2,5,303.5504,264.9067,283.1513,4
2023-02-02 05:00:00,303.3097,16.8761,74.1758,259.8365,100510.0152,12694.3928,0.1234,3,5,0,Winter,2023,2,5,305.9248,326.0688,283.1165,5
2023-02-02 06:00:00,322.6486,19.7104,72.504,269.0026,100178.2168,12651.0353,0.1194,3,6,0,Winter,2023,2,5,303.3097,245.6196,283.4754,6
2023-02-02 07:00:00,294.3499,17.1346,75.989,259.8365,100091.4307,12334.4122,0.1204,3,7,0,Winter,2023,2,5,322.6486,290.6948,283.7465,7
2023-02-02 08:00:00,308.3083,16.4737,74.6538,232.9631,99716.3126,12697.7208,0.123,3,8,0,Winter,2023,2,5,294.3499,247.3143,284.0596,8
2023-02-02 09:00:00,224.0628,20.1072,82.3473,190.2136,99825.9407,12816.1273,0.1139,3,9,0,Winter,2023,2,5,308.3083,241.4522,283.951,9
2023-02-02 10:00:00,241.2552,15.4911,85.9825,134.5013,99700.4751,12396.5417,0.1158,3,10,0,Winter,2023,2,5,224.0628,237.7319,283.7101,10
2023-02-02 11:00:00,234.1407,17.4669,78.1778,69.623,100022.5839,12151.2993,0.1197,3,11,0,Winter,2023,2,5,241.2552,237.7015,283.7242,11
2023-02-02 12:00:00,233.7404,18.7274,77.0193,0.0,99432.1613,12732.1293,0.1081,3,12,0,Winter,2023,2,5,234.1407,262.3774,283.4982,12
2023-02-02 13:00:00,225.2815,16.9224,77.9289,0.0,100381.3054,12792.4895,0.1256,3,13,0,Winter,2023,2,5,233.7404,261.6741,283.4039,13
2023-02-02 14:00:00,235.2897,19.6364,74.459,0.0,101018.3145,12391.2281,0.1179,3,14,0,Winter,2023,2,5,225.2815,245.5739,283.2822,14
